,loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
4160,4161,28,2.0,VoterID,740556,1213680,2,2,0,0
4161,4162,40,2.0,Aadhar,930028,837128,5,4,0,1
4162,4163,41,2.0,Aadhar,708156,855600,2,2,0,0
4163,4164,24,,Aadhar,579396,857088,0,0,0,0
4164,4165,34,2.0,Aadhar,743364,910092,4,2,0,0
4165,4166,44,2.0,Aadhar,461268,967200,2,0,0,0
4166,4167,32,2.0,VoterID,762564,1484064,0,0,0,0
4167,4168,31,2.0,Aadhar,634836,1008444,0,0,0,0
4168,4169,31,2.0,Aadhar,870556,1079300,3,2,0,1
4169,4170,48,1.0,Aadhar,876276,1093476,3,2,0,0
4170,4171,48,2.0,VoterID,666156,815892,0,0,0,0
4171,4172,31,2.0,Aadhar,1257880,1549640,3,2,0,1
4172,4173,25,2.0,Aadhar,627636,804288,0,0,0,0
4173,4174,31,1.0,Aadhar,888028,803756,3,2,0,1
4174,4175,30,1.0,Aadhar,644428,568400,3,2,0,1
4175,4176,35,2.0,Aadhar,877476,1199940,3,0,0,0
4176,4177,43,2.0,Aadhar,520728,834504,3,3,0,0
4177,4178,32,1.0,Aadhar,668188,695924,3,2,0,1
4178,4179,48,1.0,VoterID,819364,828080,14,8,0,1
4179,4180,30,1.0,Aadhar,574188,787728,4,3,0,0
4180,4181,30,2.0,VoterID,632740,614276,3,2,0,1
4181,4182,31,1.0,Aadhar,574188,662400,2,2,0,0
4182,4183,40,2.0,Aadhar,867364,821528,3,2,0,1
4183,4184,35,2.0,Aadhar,649476,784080,0,0,0,0
4184,4185,41,1.0,Aadhar,800028,917532,2,2,0,0
4185,4186,41,2.0,Aadhar,751108,700868,3,2,0,1
4186,4187,27,1.0,Aadhar,690156,926568,0,0,0,0
4187,4188,36,2.0,Aadhar,846556,741200,3,2,0,1
4188,4189,45,1.0,Aadhar,634588,662000,5,4,0,1
4189,4190,45,2.0,Aadhar,692836,692000,3,2,0,1
4190,4191,51,1.0,Aadhar,733636,833000,6,4,0,1
4191,4192,33,2.0,Aadhar,1249588,1991660,3,2,0,1
4192,4193,37,1.0,Aadhar,577164,804000,2,2,0,0
4193,4194,53,1.0,Aadhar,827764,836000,9,2,0,1
4194,4195,49,1.0,Aadhar,737236,718400,3,2,0,1
4195,4196,41,1.0,Aadhar,625528,761600,16,5,0,1
4196,4197,46,2.0,Aadhar,895384,805640,3,2,0,1
4197,4198,36,1.0,Aadhar,728136,882996,0,0,0,0
4198,4199,35,2.0,Driving,494008,661040,3,2,0,1
4199,4200,48,2.0,Aadhar,742708,734000,3,2,0,1
4200,4201,49,1.0,Aadhar,624036,787200,0,0,0,0
4201,4202,49,,Aadhar,604836,879600,15,2,0,0
4202,4203,47,2.0,Aadhar,742956,1054056,0,0,0,0
4203,4204,47,1.0,Aadhar,711108,926100,6,3,0,0
4204,4205,49,1.0,Aadhar,706036,602048,3,2,0,1
4205,4206,32,1.0,Aadhar,706216,693836,3,2,0,1
4206,4207,41,1.0,Aadhar,838876,717596,6,2,0,1
4207,4208,38,1.0,Aadhar,575868,789756,2,2,0,0
4208,4209,47,2.0,Aadhar,410868,611976,0,0,0,0
4209,4210,38,,Aadhar,704508,912708,0,0,0,0
4210,4211,32,2.0,Aadhar,965476,1127600,3,2,0,1
4211,4212,41,2.0,Aadhar,807364,733580,3,2,0,1
4212,4213,31,1.0,Aadhar,637236,742044,2,2,0,0
4213,4214,47,2.0,Aadhar,836164,793100,3,2,0,1
4214,4215,33,1.0,Aadhar,763356,1159200,0,0,0,0
4215,4216,39,2.0,PAN,371808,592776,0,0,0,0
4216,4217,46,2.0,PAN,1172260,1368944,5,4,0,1
4217,4218,35,2.0,PAN,715636,738680,9,6,0,1
4218,4219,33,2.0,Aadhar,680188,1080800,3,2,0,1
4219,4220,37,1.0,Aadhar,568188,696420,3,3,0,0
4220,4221,41,1.0,VoterID,802564,902744,6,4,0,1
4221,4222,24,,Aadhar,509292,807840,0,0,0,0
4222,4223,29,1.0,Aadhar,484488,822600,3,2,0,0
4223,4224,24,,Aadhar,978396,1185144,2,2,0,0
4224,4225,39,1.0,Aadhar,644148,820044,4,3,0,0
4225,4226,53,1.0,Aadhar,799108,797540,3,2,0,1
4226,4227,54,2.0,Aadhar,635188,687320,7,5,0,1
4227,4228,43,2.0,Aadhar,878428,787388,5,4,0,1
4228,4229,35,1.0,Aadhar,727636,665876,5,2,0,1
4229,4230,50,2.0,Aadhar,666400,681908,21,10,0,1
4230,4231,50,2.0,Aadhar,692188,660800,5,2,0,1
4231,4232,45,2.0,Aadhar,654048,856668,2,2,0,0
4232,4233,29,2.0,Aadhar,674508,933240,0,0,0,0
4233,4234,52,2.0,Aadhar,796156,750620,3,2,0,1
4234,4235,48,1.0,Aadhar,813364,816476,3,2,0,1
4235,4236,44,2.0,Aadhar,739636,818000,3,2,0,1
4236,4237,40,1.0,Aadhar,694636,630764,3,2,0,1
4237,4238,37,2.0,Aadhar,562188,814248,4,4,0,0
4238,4239,26,1.0,Aadhar,484728,734004,2,0,0,0
4239,4240,26,1.0,Aadhar,944232,1224000,0,0,0,0
4240,4241,35,2.0,Aadhar,678108,869676,4,0,0,0
4241,4242,38,2.0,Driving,486888,813516,6,3,0,0
4242,4243,33,1.0,VoterID,626188,886928,3,2,0,1
4243,4244,33,2.0,Aadhar,808156,747116,3,2,0,1
4244,4245,38,1.0,Aadhar,740836,747692,3,2,0,1
4245,4246,23,,Aadhar,620136,727236,0,0,0,0
4246,4247,40,1.0,Aadhar,655308,826800,2,0,0,0
4247,4248,40,2.0,Aadhar,708156,819708,4,3,0,0
4248,4249,31,1.0,Aadhar,672156,997776,0,0,0,0
4249,4250,32,1.0,Aadhar,728556,1007328,4,3,0,0
4250,4251,33,1.0,Aadhar,510768,737760,11,3,0,0
4251,4252,38,1.0,Aadhar,790156,764000,3,2,0,1
4252,4253,32,1.0,Aadhar,652248,894132,7,0,0,0
4253,4254,37,1.0,Aadhar,669756,765000,2,2,0,0
4254,4255,35,1.0,Aadhar,707364,835260,0,0,0,0
4255,4256,29,2.0,Aadhar,791184,956988,0,0,0,0
4256,4257,47,2.0,Aadhar,809784,915372,11,4,0,0
4257,4258,38,2.0,Aadhar,813364,887780,6,5,0,1
4258,4259,40,2.0,Aadhar,579516,783144,5,0,0,0
4259,4260,29,2.0,VoterID,1100080,1311812,3,2,0,1
4260,4261,48,2.0,PAN,588936,950412,4,2,0,0
4261,4262,40,2.0,Aadhar,696156,898800,0,0,0,0
4262,4263,40,1.0,Aadhar,728556,880524,0,0,0,0
4263,4264,36,1.0,Aadhar,509308,659612,3,2,0,1
4264,4265,52,2.0,Aadhar,760156,736904,3,2,0,1
4265,4266,31,1.0,Aadhar,668188,837272,3,2,0,1
4266,4267,46,2.0,Aadhar,468648,804600,2,0,0,0
4267,4268,32,1.0,Aadhar,757108,700580,3,2,0,1
4268,4269,42,2.0,Aadhar,783600,972000,16,5,0,0
4269,4270,43,1.0,Aadhar,661908,839112,7,5,0,0
4270,4271,31,2.0,Aadhar,651636,826596,2,0,0,0
4271,4272,42,1.0,Aadhar,949804,860000,3,2,0,1
4272,4273,40,1.0,Aadhar,630460,606140,3,2,0,1
4273,4274,26,2.0,Aadhar,657756,759756,11,5,0,0
4274,4275,28,1.0,Aadhar,568188,772992,0,0,0,0
4275,4276,39,1.0,Aadhar,538468,823400,11,7,0,1
4276,4277,25,1.0,VoterID,571740,705324,0,0,0,0
4277,4278,30,2.0,Aadhar,722556,1032000,0,0,0,0
4278,4279,25,2.0,Aadhar,562188,848124,0,0,0,0
4279,4280,43,1.0,Aadhar,594000,885996,0,0,0,0
4280,4281,26,1.0,Aadhar,601836,783720,0,0,0,0
4281,4282,27,2.0,Aadhar,865476,1230468,0,0,0,0
4282,4283,31,2.0,Aadhar,718380,912984,0,0,0,0
4283,4284,34,1.0,Aadhar,748936,677096,3,2,0,1
4284,4285,33,2.0,Aadhar,892572,1053960,2,2,0,0
4285,4286,52,2.0,Aadhar,584728,1163804,3,2,0,1
4286,4287,35,1.0,Aadhar,892828,1025480,3,2,0,1
4287,4288,31,2.0,Aadhar,995196,1781196,6,4,0,0
4288,4289,28,,Aadhar,775108,780308,3,2,0,1
4289,4290,43,1.0,Aadhar,655908,840000,0,0,0,0
4290,4291,34,1.0,Aadhar,751636,793760,5,4,0,1
4291,4292,27,1.0,Aadhar,794028,1042908,0,0,0,0
4292,4293,28,1.0,Aadhar,413268,659952,0,0,0,0
4293,4294,45,2.0,VoterID,1009012,1367864,3,2,0,1
4294,4295,51,2.0,Aadhar,944284,873356,3,2,0,1
4295,4296,30,2.0,Aadhar,663108,906012,0,0,0,0
4296,4297,35,1.0,Aadhar,633636,839796,0,0,0,0
4297,4298,36,2.0,Aadhar,575820,675624,3,2,0,0
4298,4299,35,2.0,Aadhar,739636,994676,11,9,0,1
4299,4300,50,2.0,Aadhar,600328,664796,8,6,0,1
4300,4301,33,2.0,Aadhar,930028,1089200,3,2,0,1
4301,4302,27,1.0,Aadhar,568188,767376,0,0,0,0
4302,4303,34,2.0,Aadhar,685336,662132,26,6,0,1
4303,4304,32,2.0,Aadhar,873804,1433532,0,0,0,0
4304,4305,47,2.0,Aadhar,699736,614228,3,2,0,1
4305,4306,27,2.0,Aadhar,639636,812568,5,3,0,0
4306,4307,32,1.0,Aadhar,707556,965112,0,0,0,0
4307,4308,36,1.0,Aadhar,532728,810708,2,0,0,0
4308,4309,35,2.0,Aadhar,796156,733580,7,5,0,1
4309,4310,35,1.0,Aadhar,705496,723200,3,2,0,1
4310,4311,44,2.0,Aadhar,711108,802284,2,0,0,0
4311,4312,41,2.0,Aadhar,661356,798168,0,0,0,0
4312,4313,35,2.0,Aadhar,618936,801576,0,0,0,0
4313,4314,37,2.0,Aadhar,707508,900000,20,11,0,0
4314,4315,31,2.0,Aadhar,682308,832884,13,5,0,0
4315,4316,37,2.0,Aadhar,670816,828104,5,2,0,1
4316,4317,40,1.0,Aadhar,405312,804000,0,0,0,0
4317,4318,40,2.0,Aadhar,384228,761592,0,0,0,0
4318,4319,39,1.0,Aadhar,734964,867168,0,0,0,0
4319,4320,54,1.0,Aadhar,821644,737276,7,6,0,1
4320,4321,29,1.0,Aadhar,676308,779904,2,2,0,0
4321,4322,44,2.0,Aadhar,597636,813252,3,2,0,0
4322,4323,43,2.0,Aadhar,638436,887160,0,0,0,0
4323,4324,40,1.0,Driving,703336,725492,5,4,0,1
4324,4325,40,2.0,Aadhar,603636,692976,3,0,0,0
4325,4326,51,2.0,Aadhar,938284,916916,3,2,0,1
4326,4327,30,1.0,Aadhar,450120,650280,0,0,0,0
4327,4328,29,2.0,Aadhar,757456,698156,3,2,0,1
4328,4329,43,2.0,Aadhar,695508,800652,4,4,0,0
4329,4330,44,1.0,Aadhar,870556,923600,9,6,0,1
4330,4331,46,2.0,Aadhar,657348,879288,21,5,0,0
4331,4332,35,2.0,PAN,694576,746888,3,2,0,1
4332,4333,37,2.0,Aadhar,703908,963708,0,0,0,0
4333,4334,48,2.0,Aadhar,1003440,1962960,2,0,0,0
4334,4335,30,1.0,Aadhar,900948,1229352,3,2,0,0
4335,4336,45,2.0,Aadhar,749364,852000,5,4,0,0
4336,4337,28,1.0,Aadhar,425268,797520,0,0,0,0
4337,4338,50,2.0,Aadhar,918028,951272,13,6,0,1
4338,4339,37,1.0,Aadhar,840964,787112,3,2,0,1
4339,4340,38,2.0,Aadhar,768556,712820,10,7,0,1
4340,4341,35,1.0,Aadhar,630340,653600,6,4,0,1
4341,4342,53,2.0,Aadhar,593608,850148,3,2,0,1
4342,4343,40,2.0,Aadhar,582588,767760,0,0,0,0
4343,4344,41,1.0,Aadhar,449268,827208,3,3,0,0
4344,4345,48,2.0,Aadhar,749364,868908,0,0,0,0
4345,4346,50,1.0,Aadhar,746956,686084,12,4,0,1
4346,4347,50,2.0,Aadhar,514420,467132,5,4,0,1
4347,4348,42,1.0,Aadhar,848164,764384,8,5,0,1
4348,4349,31,1.0,PAN,353544,833748,0,0,0,0
4349,4350,28,1.0,Aadhar,756156,1020732,4,3,0,0
4350,4351,40,2.0,Aadhar,696156,792000,2,2,0,0
4351,4352,32,2.0,Aadhar,684156,974676,2,2,0,0
4352,4353,37,1.0,Aadhar,556188,783840,0,0,0,0
4353,4354,39,1.0,Aadhar,682936,616244,3,2,0,1
4354,4355,40,2.0,Aadhar,543268,471128,3,2,0,1
4355,4356,48,2.0,Aadhar,736936,702776,3,2,0,1
4356,4357,29,2.0,Aadhar,861804,1038708,0,0,0,0
4357,4358,44,1.0,Aadhar,596728,766472,6,4,0,1
4358,4359,27,1.0,Aadhar,468156,729528,6,2,0,0
4359,4360,49,2.0,Aadhar,579396,766140,2,0,0,0
4360,4361,29,1.0,Aadhar,802584,967536,0,0,0,0
4361,4362,47,1.0,Aadhar,830800,775676,7,6,1,1
4362,4363,44,1.0,Aadhar,594036,785820,0,0,0,0
4363,4364,53,2.0,Aadhar,967804,1135640,3,2,0,1
4364,4365,29,,VoterID,949804,1096652,3,2,0,1
4365,4366,43,2.0,Aadhar,809764,750404,12,5,0,1
4366,4367,30,2.0,Aadhar,294108,771528,0,0,0,0
4367,4368,43,1.0,Aadhar,642036,821640,8,3,0,0
4368,4369,48,2.0,Aadhar,311748,808800,0,0,0,0
4369,4370,37,1.0,Aadhar,813228,926136,2,2,0,0
4370,4371,31,1.0,Aadhar,705316,724124,3,2,0,1
4371,4372,38,1.0,Aadhar,562188,758280,3,2,0,0
4372,4373,44,2.0,PAN,692980,693344,15,5,0,1
4373,4374,42,2.0,Driving,507864,684840,6,2,0,0
4374,4375,33,2.0,Aadhar,750564,924000,0,0,0,0
4375,4376,44,1.0,Aadhar,527628,768036,0,0,0,0
4376,4377,48,2.0,Aadhar,568188,749688,6,3,0,0
4377,4378,37,2.0,PAN,526728,766428,0,0,0,0
4378,4379,37,2.0,Aadhar,615928,1482416,3,2,0,1
4379,4380,27,1.0,Aadhar,615636,1164012,0,0,0,0
4380,4381,45,2.0,Aadhar,509628,704916,3,2,0,0
4381,4382,38,2.0,Aadhar,651108,857520,16,11,0,0
4382,4383,29,1.0,Aadhar,743364,853776,0,0,0,0
4383,4384,25,2.0,Aadhar,568308,836772,3,2,0,0
4384,4385,35,2.0,Aadhar,1056232,1197008,3,2,0,1
4385,4386,25,2.0,Aadhar,750756,1196904,2,2,0,0
4386,4387,31,2.0,Aadhar,758308,797084,5,2,0,1
4387,4388,49,1.0,Aadhar,583180,564524,11,5,0,1
4388,4389,38,2.0,Aadhar,675996,896736,2,0,0,0
4389,4390,51,2.0,Aadhar,754228,720776,6,4,0,1
4390,4391,38,2.0,Aadhar,668188,737588,6,5,0,1
4391,4392,53,1.0,Aadhar,967804,946400,3,2,0,1
4392,4393,27,1.0,VoterID,669756,771660,2,2,0,0
4393,4394,44,1.0,Aadhar,746556,966864,0,0,0,0
4394,4395,26,1.0,Aadhar,780060,1293912,2,2,0,0
4395,4396,25,2.0,PAN,598536,819828,0,0,0,0
4396,4397,48,2.0,Aadhar,700956,876552,5,2,0,0
4397,4398,53,2.0,Aadhar,791560,741656,3,2,0,1
4398,4399,30,1.0,Aadhar,688308,788508,0,0,0,0
4399,4400,37,2.0,Aadhar,746556,864000,15,8,0,0
4400,4401,26,2.0,Aadhar,445668,579000,2,2,0,0
4401,4402,32,2.0,VoterID,748156,1356944,3,2,0,1
4402,4403,36,2.0,Driving,1083900,1290000,26,13,0,0
4403,4404,30,2.0,Aadhar,819364,789848,7,4,0,1
4404,4405,42,2.0,PAN,640188,912000,3,3,0,0
4405,4406,41,1.0,Aadhar,894856,941048,3,2,0,1
4406,4407,37,1.0,Aadhar,680188,749600,3,2,0,1
4407,4408,31,1.0,Aadhar,671740,603800,3,2,0,1
4408,4409,37,2.0,Aadhar,615636,890940,6,2,0,0
4409,4410,30,2.0,Aadhar,576588,707400,4,4,0,0
4410,4411,52,2.0,Aadhar,798700,747452,13,6,0,1
4411,4412,42,2.0,Aadhar,393948,723120,7,2,0,0
4412,4413,39,2.0,Aadhar,548220,823392,0,0,0,0
4413,4414,48,1.0,Aadhar,673068,829200,5,2,0,0
4414,4415,49,1.0,PAN,678552,827712,6,3,0,0
4415,4416,33,1.0,Aadhar,501268,464000,3,2,0,1
4416,4417,54,2.0,VoterID,656188,758840,3,2,0,1
4417,4418,27,1.0,Aadhar,696708,839532,2,0,0,0
4418,4419,30,2.0,Aadhar,937804,1401860,3,2,0,1
4419,4420,54,1.0,Aadhar,773908,716960,3,2,0,1
4420,4421,26,1.0,Aadhar,758556,936000,0,0,0,0
4421,4422,26,1.0,Aadhar,469104,919116,0,0,0,0
4422,4423,30,1.0,Aadhar,665788,591428,3,2,0,1
4423,4424,45,2.0,Aadhar,739356,847680,0,0,0,0
4424,4425,34,2.0,PAN,861804,1311432,0,0,0,0
4425,4426,34,1.0,Aadhar,866584,825344,5,4,0,1
4426,4427,45,1.0,Aadhar,710556,927048,0,0,0,0
4427,4428,45,2.0,Aadhar,774984,992400,2,0,0,0
4428,4429,39,1.0,Aadhar,831472,776000,8,5,0,1
4429,4430,42,1.0,Aadhar,754108,716420,3,2,0,1
4430,4431,31,2.0,Aadhar,684136,768200,3,2,0,1
4431,4432,33,2.0,Aadhar,766584,1012464,3,3,0,0
4432,4433,29,1.0,Aadhar,457692,837564,5,4,0,0
4433,4434,52,1.0,Aadhar,946204,824564,8,2,0,1
4434,4435,38,2.0,Aadhar,867364,928736,5,2,0,1
4435,4436,47,2.0,Aadhar,698964,858600,0,0,0,0
4436,4437,41,1.0,Aadhar,763108,717488,3,2,0,1
4437,4438,33,1.0,Aadhar,638436,732972,4,3,0,0
4438,4439,37,2.0,Aadhar,757108,740324,3,2,0,1
4439,4440,40,2.0,Aadhar,804556,830216,3,2,0,1
4440,4441,26,1.0,Aadhar,672156,835620,0,0,0,0
4441,4442,38,1.0,Aadhar,778584,877956,2,2,0,0
4442,4443,31,2.0,Aadhar,590728,717092,3,2,0,1
4443,4444,27,2.0,Aadhar,606936,842940,3,3,0,0
4444,4445,36,2.0,Aadhar,881584,998192,3,2,0,1
4445,4446,52,2.0,Aadhar,732796,688448,3,2,0,1
4446,4447,31,1.0,Aadhar,858556,944108,3,2,0,1
4447,4448,45,1.0,Aadhar,716400,927600,4,0,0,0
4448,4449,32,1.0,Aadhar,443268,620400,0,0,0,0
4449,4450,38,1.0,Aadhar,709636,758672,8,6,0,1
4450,4451,50,1.0,Aadhar,653832,845472,0,0,0,0
4451,4452,26,2.0,Aadhar,841476,1245288,0,0,0,0
4452,4453,41,2.0,Aadhar,787108,721580,6,4,0,1
4453,4454,44,2.0,PAN,763108,658580,5,2,0,1
4454,4455,40,2.0,Aadhar,810556,772328,7,6,0,1
4455,4456,47,1.0,Aadhar,705108,804000,0,0,0,0
4456,4457,32,2.0,VoterID,568188,875676,0,0,0,0
4457,4458,32,2.0,Aadhar,996396,1432044,2,2,0,0
4458,4459,40,2.0,VoterID,751108,1240280,3,2,0,1
4459,4460,50,1.0,Aadhar,800308,699284,20,5,0,1
4460,4461,47,1.0,PAN,461268,839184,5,5,0,0
4461,4462,46,2.0,Aadhar,675108,828648,3,2,0,0
4462,4463,30,1.0,Aadhar,797956,805976,3,2,0,1
4463,4464,30,1.0,Aadhar,744436,718784,5,2,0,1
4464,4465,31,2.0,Aadhar,668188,642908,3,2,0,1
4465,4466,42,2.0,Aadhar,862624,1200956,6,4,0,1
4466,4467,38,2.0,Aadhar,831400,875540,3,2,0,1
4467,4468,52,1.0,Aadhar,754156,674360,3,2,0,1
4468,4469,30,1.0,Aadhar,840556,854972,6,4,0,1
4469,4470,35,1.0,PAN,612936,826092,2,2,0,0
4470,4471,30,1.0,Aadhar,824520,900876,30,5,0,0
4471,4472,32,1.0,Aadhar,866356,877892,3,2,0,1
4472,4473,37,2.0,PAN,967804,1189160,3,2,0,1
4473,4474,36,2.0,VoterID,528588,834684,0,0,0,0
4474,4475,42,2.0,Aadhar,621328,637688,3,2,0,1
4475,4476,36,2.0,Aadhar,658956,794340,5,5,0,0
4476,4477,35,1.0,Aadhar,1163440,1376000,6,4,0,1
4477,4478,49,2.0,Aadhar,936948,1387896,4,4,0,0
4478,4479,32,2.0,Aadhar,702708,792708,2,0,0,0
4479,4480,33,1.0,Aadhar,777508,803840,3,2,0,1
4480,4481,27,,Aadhar,997012,1125284,3,2,0,1
4481,4482,38,2.0,Aadhar,732796,692000,11,9,0,1
4482,4483,43,2.0,Aadhar,968232,1404000,7,5,0,0
4483,4484,47,2.0,Aadhar,1000948,920000,8,5,0,1
4484,4485,45,2.0,Aadhar,565788,751332,0,0,0,0
4485,4486,52,2.0,PAN,739156,741044,3,2,0,1
4486,4487,29,2.0,Aadhar,760584,1720092,0,0,0,0
4487,4488,29,1.0,Aadhar,858276,1176000,7,5,0,0
4488,4489,39,1.0,PAN,913476,1072464,3,2,0,0
4489,4490,45,1.0,Aadhar,858184,786404,5,2,0,1
4490,4491,37,2.0,Aadhar,615664,673052,5,4,0,1
4491,4492,34,2.0,Aadhar,677788,732800,5,4,0,1
4492,4493,40,2.0,Aadhar,733636,718784,3,2,0,1
4493,4494,39,2.0,Aadhar,597348,755184,2,2,0,0
4494,4495,36,1.0,Aadhar,615928,706280,8,4,0,1
4495,4496,30,1.0,VoterID,577740,842520,3,3,0,0
4496,4497,42,2.0,Aadhar,544188,723144,0,0,0,0
4497,4498,30,1.0,Aadhar,1121316,1256160,7,5,0,0
4498,4499,48,2.0,Aadhar,702708,791988,2,0,0,0
4499,4500,42,2.0,Aadhar,399408,747024,2,0,0,0
4500,4501,38,2.0,Aadhar,484728,865500,0,0,0,0
4501,4502,27,2.0,Aadhar,675108,1350264,0,0,0,0
4502,4503,29,1.0,Aadhar,537612,711372,0,0,0,0
4503,4504,36,1.0,Aadhar,689788,606176,3,2,0,1
4504,4505,49,1.0,Aadhar,664308,759600,0,0,0,0
4505,4506,29,2.0,Aadhar,648228,832788,0,0,0,0
4506,4507,26,2.0,Aadhar,748956,1101240,0,0,0,0
4507,4508,33,2.0,Aadhar,477808,1096700,3,2,0,1
4508,4509,50,1.0,VoterID,831364,743024,5,4,0,1
4509,4510,47,1.0,Aadhar,550668,809640,0,0,0,0
4510,4511,35,2.0,VoterID,648940,898340,3,2,0,1
4511,4512,37,1.0,Aadhar,511464,843768,3,3,0,0
4512,4513,38,2.0,Aadhar,573588,768000,2,0,0,0
4513,4514,40,2.0,Aadhar,688024,736436,6,4,0,1
4514,4515,48,1.0,Aadhar,663108,771960,2,2,0,0
4515,4516,37,2.0,Aadhar,648936,861000,3,3,0,0
4516,4517,31,2.0,Aadhar,740556,962040,5,4,0,0
4517,4518,33,1.0,Aadhar,663388,684428,6,5,0,1
4518,4519,27,2.0,Aadhar,643668,822948,2,2,0,0
4519,4520,34,2.0,Aadhar,487128,759780,23,11,0,0
4520,4521,36,2.0,Aadhar,618520,755168,3,2,0,1
4521,4522,39,1.0,Aadhar,586188,873600,0,0,0,0
4522,4523,25,2.0,VoterID,731520,912156,0,0,0,0
4523,4524,34,1.0,Aadhar,937804,1290212,3,2,0,1
4524,4525,42,2.0,Aadhar,860188,891440,5,2,0,1
4525,4526,49,2.0,Aadhar,783508,726536,3,2,0,1
4526,4527,24,1.0,Aadhar,591240,758604,0,0,0,0
4527,4528,46,1.0,Aadhar,751020,907200,2,0,0,0
4528,4529,30,1.0,Aadhar,390000,674148,2,0,0,0
4529,4530,29,2.0,Aadhar,1089060,1527720,0,0,0,0
4530,4531,38,2.0,Aadhar,506520,771564,3,3,0,0
4531,4532,48,1.0,Aadhar,921012,1254480,8,4,0,0
4532,4533,27,2.0,Aadhar,592188,792000,0,0,0,0
4533,4534,49,2.0,Aadhar,751636,692756,3,2,0,1
4534,4535,29,1.0,Aadhar,649500,786528,2,2,0,0
4535,4536,34,1.0,Aadhar,657108,923460,0,0,0,0
4536,4537,33,1.0,Aadhar,841476,1026648,0,0,0,0
4537,4538,48,2.0,Aadhar,708156,838044,5,4,0,0
4538,4539,40,1.0,Aadhar,736936,717596,3,2,0,1
4539,4540,37,1.0,Aadhar,714084,970800,0,0,0,0
4540,4541,37,2.0,Aadhar,691908,897840,38,9,0,0
4541,4542,31,2.0,Aadhar,719364,916524,2,2,0,0
4542,4543,33,1.0,VoterID,697216,718280,3,2,0,1
4543,4544,33,2.0,Aadhar,663108,805368,9,4,0,0
4544,4545,38,2.0,PAN,1038628,1207616,3,2,0,1
4545,4546,34,1.0,Aadhar,1098232,1260968,5,4,0,1
4546,4547,54,1.0,Aadhar,743236,707660,3,2,0,1
4547,4548,30,1.0,Aadhar,632908,612812,3,2,0,1
4548,4549,34,2.0,Aadhar,802156,858200,3,2,0,1
4549,4550,31,2.0,VoterID,621636,813048,0,0,0,0
4550,4551,39,1.0,Aadhar,1020556,1196048,6,2,0,1
4551,4552,31,2.0,Aadhar,606084,823248,0,0,0,0
4552,4553,47,2.0,Aadhar,627636,843348,2,2,0,0
4553,4554,39,2.0,Aadhar,520728,750756,0,0,0,0
4554,4555,42,1.0,Aadhar,920584,890000,3,2,0,1
4555,4556,39,2.0,Aadhar,731364,828756,12,2,0,0
4556,4557,52,2.0,Aadhar,754684,807884,3,2,0,1
4557,4558,32,1.0,Aadhar,815628,1000536,0,0,0,0
4558,4559,49,2.0,Aadhar,639636,955284,0,0,0,0
4559,4560,43,1.0,Aadhar,761188,690956,11,6,0,1
4560,4561,54,2.0,Aadhar,971476,1342304,3,2,0,1
4561,4562,47,1.0,Aadhar,338748,678048,2,2,0,0
4562,4563,33,2.0,Aadhar,925804,1130000,9,7,0,1
4563,4564,29,2.0,VoterID,513808,842984,5,4,0,1
4564,4565,34,1.0,Aadhar,852276,959664,8,4,0,0
4565,4566,35,2.0,Aadhar,490776,678612,0,0,0,0
4566,4567,40,2.0,Aadhar,772156,725600,10,7,0,1
4567,4568,34,2.0,Aadhar,550188,819696,0,0,0,0
4568,4569,27,1.0,Aadhar,731364,862620,3,3,0,0
4569,4570,46,1.0,Aadhar,667908,897000,6,3,0,0
4570,4571,34,2.0,Driving,961804,1227524,3,2,0,1
4571,4572,47,2.0,Aadhar,592188,777420,4,3,0,0
4572,4573,38,1.0,Driving,835756,796436,3,2,0,1
4573,4574,47,1.0,Aadhar,647956,610016,5,2,0,1
4574,4575,42,2.0,Aadhar,729088,654800,3,2,0,1
4575,4576,33,1.0,Aadhar,743364,844800,4,4,0,0
4576,4577,33,2.0,Aadhar,630948,909540,4,3,0,0
4577,4578,26,1.0,Aadhar,600636,758760,0,0,0,0
4578,4579,40,2.0,Aadhar,722556,996000,2,0,0,0
4579,4580,32,2.0,Aadhar,700936,804968,6,5,0,1
4580,4581,45,2.0,Aadhar,655428,825708,0,0,0,0
4581,4582,31,1.0,Aadhar,529308,673392,2,0,0,0
4582,4583,31,2.0,Aadhar,663108,996000,7,4,0,0
4583,4584,32,1.0,Aadhar,922984,921872,5,2,0,1
4584,4585,39,1.0,Aadhar,654156,811836,14,9,0,0
4585,4586,33,1.0,Aadhar,431292,742560,3,2,0,0
4586,4587,46,2.0,Aadhar,715636,648296,3,2,0,1
4587,4588,32,1.0,Aadhar,692844,857400,0,0,0,0
4588,4589,34,1.0,Aadhar,641736,737640,0,0,0,0
4589,4590,29,1.0,Driving,775108,734204,3,2,0,1
4590,4591,52,2.0,Aadhar,668140,634412,3,2,0,1
4591,4592,35,2.0,Aadhar,758308,750560,5,4,0,1
4592,4593,34,1.0,Aadhar,508728,693252,5,3,0,0
4593,4594,34,1.0,Aadhar,645108,818412,0,0,0,0
4594,4595,37,2.0,Aadhar,719364,1179228,0,0,0,0
4595,4596,45,2.0,Aadhar,520728,825600,9,2,0,0
