age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
31,2,718380,912984,0,0,0,0
34,1,748936,677096,3,2,0,1
33,2,892572,1053960,2,2,0,0
52,2,584728,1163804,3,2,0,1
35,1,892828,1025480,3,2,0,1
31,2,995196,1781196,6,4,0,0
43,1,655908,840000,0,0,0,0
34,1,751636,793760,5,4,0,1
27,1,794028,1042908,0,0,0,0
28,1,413268,659952,0,0,0,0
45,2,1009012,1367864,3,2,0,1
51,2,944284,873356,3,2,0,1
30,2,663108,906012,0,0,0,0
35,1,633636,839796,0,0,0,0
36,2,575820,675624,3,2,0,0
35,2,739636,994676,11,9,0,1
50,2,600328,664796,8,6,0,1
33,2,930028,1089200,3,2,0,1
27,1,568188,767376,0,0,0,0
32,2,873804,1433532,0,0,0,0
47,2,699736,614228,3,2,0,1
27,2,639636,812568,5,3,0,0
32,1,707556,965112,0,0,0,0
36,1,532728,810708,2,0,0,0
35,2,796156,733580,7,5,0,1
35,1,705496,723200,3,2,0,1
44,2,711108,802284,2,0,0,0
41,2,661356,798168,0,0,0,0
35,2,618936,801576,0,0,0,0
31,2,682308,832884,13,5,0,0
37,2,670816,828104,5,2,0,1
40,1,405312,804000,0,0,0,0
40,2,384228,761592,0,0,0,0
39,1,734964,867168,0,0,0,0
54,1,821644,737276,7,6,0,1
29,1,676308,779904,2,2,0,0
44,2,597636,813252,3,2,0,0
43,2,638436,887160,0,0,0,0
40,1,703336,725492,5,4,0,1
40,2,603636,692976,3,0,0,0
51,2,938284,916916,3,2,0,1
30,1,450120,650280,0,0,0,0
29,2,757456,698156,3,2,0,1
43,2,695508,800652,4,4,0,0
44,1,870556,923600,9,6,0,1
35,2,694576,746888,3,2,0,1
37,2,703908,963708,0,0,0,0
48,2,1003440,1962960,2,0,0,0
30,1,900948,1229352,3,2,0,0
45,2,749364,852000,5,4,0,0
28,1,425268,797520,0,0,0,0
50,2,918028,951272,13,6,0,1
37,1,840964,787112,3,2,0,1
38,2,768556,712820,10,7,0,1
35,1,630340,653600,6,4,0,1
53,2,593608,850148,3,2,0,1
40,2,582588,767760,0,0,0,0
41,1,449268,827208,3,3,0,0
48,2,749364,868908,0,0,0,0
50,1,746956,686084,12,4,0,1
50,2,514420,467132,5,4,0,1
42,1,848164,764384,8,5,0,1
31,1,353544,833748,0,0,0,0
28,1,756156,1020732,4,3,0,0
40,2,696156,792000,2,2,0,0
32,2,684156,974676,2,2,0,0
37,1,556188,783840,0,0,0,0
39,1,682936,616244,3,2,0,1
40,2,543268,471128,3,2,0,1
48,2,736936,702776,3,2,0,1
29,2,861804,1038708,0,0,0,0
44,1,596728,766472,6,4,0,1
27,1,468156,729528,6,2,0,0
49,2,579396,766140,2,0,0,0
29,1,802584,967536,0,0,0,0
47,1,830800,775676,7,6,1,1
44,1,594036,785820,0,0,0,0
53,2,967804,1135640,3,2,0,1
43,2,809764,750404,12,5,0,1
30,2,294108,771528,0,0,0,0
43,1,642036,821640,8,3,0,0
48,2,311748,808800,0,0,0,0
37,1,813228,926136,2,2,0,0
31,1,705316,724124,3,2,0,1
38,1,562188,758280,3,2,0,0
44,2,692980,693344,15,5,0,1
42,2,507864,684840,6,2,0,0
33,2,750564,924000,0,0,0,0
44,1,527628,768036,0,0,0,0
48,2,568188,749688,6,3,0,0
37,2,526728,766428,0,0,0,0
37,2,615928,1482416,3,2,0,1
27,1,615636,1164012,0,0,0,0
45,2,509628,704916,3,2,0,0
38,2,651108,857520,16,11,0,0
29,1,743364,853776,0,0,0,0
25,2,568308,836772,3,2,0,0
35,2,1056232,1197008,3,2,0,1
25,2,750756,1196904,2,2,0,0
31,2,758308,797084,5,2,0,1
49,1,583180,564524,11,5,0,1
38,2,675996,896736,2,0,0,0
51,2,754228,720776,6,4,0,1
38,2,668188,737588,6,5,0,1
53,1,967804,946400,3,2,0,1
27,1,669756,771660,2,2,0,0
44,1,746556,966864,0,0,0,0
26,1,780060,1293912,2,2,0,0
25,2,598536,819828,0,0,0,0
48,2,700956,876552,5,2,0,0
53,2,791560,741656,3,2,0,1
30,1,688308,788508,0,0,0,0
37,2,746556,864000,15,8,0,0
26,2,445668,579000,2,2,0,0
32,2,748156,1356944,3,2,0,1
30,2,819364,789848,7,4,0,1
42,2,640188,912000,3,3,0,0
41,1,894856,941048,3,2,0,1
37,1,680188,749600,3,2,0,1
31,1,671740,603800,3,2,0,1
37,2,615636,890940,6,2,0,0
30,2,576588,707400,4,4,0,0
52,2,798700,747452,13,6,0,1
42,2,393948,723120,7,2,0,0
39,2,548220,823392,0,0,0,0
48,1,673068,829200,5,2,0,0
49,1,678552,827712,6,3,0,0
33,1,501268,464000,3,2,0,1
54,2,656188,758840,3,2,0,1
27,1,696708,839532,2,0,0,0
30,2,937804,1401860,3,2,0,1
54,1,773908,716960,3,2,0,1
26,1,758556,936000,0,0,0,0
26,1,469104,919116,0,0,0,0
30,1,665788,591428,3,2,0,1
45,2,739356,847680,0,0,0,0
34,2,861804,1311432,0,0,0,0
34,1,866584,825344,5,4,0,1
45,1,710556,927048,0,0,0,0
45,2,774984,992400,2,0,0,0
39,1,831472,776000,8,5,0,1
42,1,754108,716420,3,2,0,1
31,2,684136,768200,3,2,0,1
33,2,766584,1012464,3,3,0,0
29,1,457692,837564,5,4,0,0
52,1,946204,824564,8,2,0,1
38,2,867364,928736,5,2,0,1
47,2,698964,858600,0,0,0,0
41,1,763108,717488,3,2,0,1
33,1,638436,732972,4,3,0,0
37,2,757108,740324,3,2,0,1
40,2,804556,830216,3,2,0,1
26,1,672156,835620,0,0,0,0
38,1,778584,877956,2,2,0,0
31,2,590728,717092,3,2,0,1
27,2,606936,842940,3,3,0,0
36,2,881584,998192,3,2,0,1
52,2,732796,688448,3,2,0,1
31,1,858556,944108,3,2,0,1
45,1,716400,927600,4,0,0,0
32,1,443268,620400,0,0,0,0
38,1,709636,758672,8,6,0,1
50,1,653832,845472,0,0,0,0
26,2,841476,1245288,0,0,0,0
41,2,787108,721580,6,4,0,1
44,2,763108,658580,5,2,0,1
40,2,810556,772328,7,6,0,1
47,1,705108,804000,0,0,0,0
32,2,568188,875676,0,0,0,0
32,2,996396,1432044,2,2,0,0
40,2,751108,1240280,3,2,0,1
47,1,461268,839184,5,5,0,0
46,2,675108,828648,3,2,0,0
30,1,797956,805976,3,2,0,1
30,1,744436,718784,5,2,0,1
31,2,668188,642908,3,2,0,1
42,2,862624,1200956,6,4,0,1
38,2,831400,875540,3,2,0,1
52,1,754156,674360,3,2,0,1
30,1,840556,854972,6,4,0,1
35,1,612936,826092,2,2,0,0
32,1,866356,877892,3,2,0,1
37,2,967804,1189160,3,2,0,1
36,2,528588,834684,0,0,0,0
42,2,621328,637688,3,2,0,1
36,2,658956,794340,5,5,0,0
35,1,1163440,1376000,6,4,0,1
49,2,936948,1387896,4,4,0,0
32,2,702708,792708,2,0,0,0
33,1,777508,803840,3,2,0,1
38,2,732796,692000,11,9,0,1
43,2,968232,1404000,7,5,0,0
47,2,1000948,920000,8,5,0,1
45,2,565788,751332,0,0,0,0
52,2,739156,741044,3,2,0,1
29,2,760584,1720092,0,0,0,0
29,1,858276,1176000,7,5,0,0
39,1,913476,1072464,3,2,0,0
45,1,858184,786404,5,2,0,1
37,2,615664,673052,5,4,0,1
34,2,677788,732800,5,4,0,1
40,2,733636,718784,3,2,0,1
39,2,597348,755184,2,2,0,0
36,1,615928,706280,8,4,0,1
30,1,577740,842520,3,3,0,0
42,2,544188,723144,0,0,0,0
30,1,1121316,1256160,7,5,0,0
48,2,702708,791988,2,0,0,0
42,2,399408,747024,2,0,0,0
38,2,484728,865500,0,0,0,0
27,2,675108,1350264,0,0,0,0
29,1,537612,711372,0,0,0,0
36,1,689788,606176,3,2,0,1
49,1,664308,759600,0,0,0,0
29,2,648228,832788,0,0,0,0
26,2,748956,1101240,0,0,0,0
33,2,477808,1096700,3,2,0,1
50,1,831364,743024,5,4,0,1
47,1,550668,809640,0,0,0,0
35,2,648940,898340,3,2,0,1
37,1,511464,843768,3,3,0,0
38,2,573588,768000,2,0,0,0
40,2,688024,736436,6,4,0,1
48,1,663108,771960,2,2,0,0
37,2,648936,861000,3,3,0,0
31,2,740556,962040,5,4,0,0
33,1,663388,684428,6,5,0,1
27,2,643668,822948,2,2,0,0
36,2,618520,755168,3,2,0,1
39,1,586188,873600,0,0,0,0
25,2,731520,912156,0,0,0,0
34,1,937804,1290212,3,2,0,1
42,2,860188,891440,5,2,0,1
49,2,783508,726536,3,2,0,1
24,1,591240,758604,0,0,0,0
46,1,751020,907200,2,0,0,0
30,1,390000,674148,2,0,0,0
29,2,1089060,1527720,0,0,0,0
38,2,506520,771564,3,3,0,0
48,1,921012,1254480,8,4,0,0
27,2,592188,792000,0,0,0,0
49,2,751636,692756,3,2,0,1
29,1,649500,786528,2,2,0,0
34,1,657108,923460,0,0,0,0
33,1,841476,1026648,0,0,0,0
48,2,708156,838044,5,4,0,0
40,1,736936,717596,3,2,0,1
37,1,714084,970800,0,0,0,0
31,2,719364,916524,2,2,0,0
33,1,697216,718280,3,2,0,1
33,2,663108,805368,9,4,0,0
38,2,1038628,1207616,3,2,0,1
34,1,1098232,1260968,5,4,0,1
54,1,743236,707660,3,2,0,1
30,1,632908,612812,3,2,0,1
34,2,802156,858200,3,2,0,1
31,2,621636,813048,0,0,0,0
39,1,1020556,1196048,6,2,0,1
31,2,606084,823248,0,0,0,0
47,2,627636,843348,2,2,0,0
39,2,520728,750756,0,0,0,0
42,1,920584,890000,3,2,0,1
39,2,731364,828756,12,2,0,0
52,2,754684,807884,3,2,0,1
32,1,815628,1000536,0,0,0,0
49,2,639636,955284,0,0,0,0
43,1,761188,690956,11,6,0,1
54,2,971476,1342304,3,2,0,1
47,1,338748,678048,2,2,0,0
33,2,925804,1130000,9,7,0,1
29,2,513808,842984,5,4,0,1
34,1,852276,959664,8,4,0,0
35,2,490776,678612,0,0,0,0
40,2,772156,725600,10,7,0,1
34,2,550188,819696,0,0,0,0
27,1,731364,862620,3,3,0,0
46,1,667908,897000,6,3,0,0
34,2,961804,1227524,3,2,0,1
47,2,592188,777420,4,3,0,0
38,1,835756,796436,3,2,0,1
47,1,647956,610016,5,2,0,1
42,2,729088,654800,3,2,0,1
33,1,743364,844800,4,4,0,0
33,2,630948,909540,4,3,0,0
26,1,600636,758760,0,0,0,0
40,2,722556,996000,2,0,0,0
32,2,700936,804968,6,5,0,1
45,2,655428,825708,0,0,0,0
31,1,529308,673392,2,0,0,0
31,2,663108,996000,7,4,0,0
32,1,922984,921872,5,2,0,1
39,1,654156,811836,14,9,0,0
33,1,431292,742560,3,2,0,0
46,2,715636,648296,3,2,0,1
32,1,692844,857400,0,0,0,0
34,1,641736,737640,0,0,0,0
29,1,775108,734204,3,2,0,1
52,2,668140,634412,3,2,0,1
35,2,758308,750560,5,4,0,1
34,1,508728,693252,5,3,0,0
34,1,645108,818412,0,0,0,0
37,2,719364,1179228,0,0,0,0
45,2,520728,825600,9,2,0,0
37,2,704556,897684,6,3,0,0
47,1,614796,768348,7,6,0,0
35,2,647832,855852,5,3,0,0
30,1,799108,1053212,3,2,0,1
26,1,706308,842736,0,0,0,0
53,1,795040,731624,3,2,0,1
39,2,556188,914976,0,0,0,0
31,1,1044772,1057388,3,2,0,1
29,1,377808,812688,0,0,0,0
47,2,755364,959532,0,0,0,0
42,2,657156,799200,0,0,0,0
45,2,689676,869160,9,2,0,0
33,2,766584,921252,2,2,0,0
27,2,860004,1287300,0,0,0,0
43,2,618432,751524,0,0,0,0
30,1,782028,894432,0,0,0,0
33,2,820584,966000,0,0,0,0
42,2,657472,618356,5,2,0,1
41,1,446868,796440,0,0,0,0
51,1,960976,1187816,3,2,0,1
34,1,660156,1160400,2,0,0,0
39,2,772156,701720,3,2,0,1
28,1,501528,799164,6,3,0,0
38,1,784156,737684,7,4,0,1
36,1,745516,731672,8,5,0,1
34,2,961804,1154420,15,5,0,1
26,2,600936,751332,0,0,0,0
34,2,748708,650744,3,2,0,1
45,2,801600,905400,8,4,0,0
48,1,737364,958812,2,2,0,0
49,2,912028,882860,6,4,0,1
40,1,488520,691392,0,0,0,0
42,2,762556,718796,7,4,0,1
34,1,912184,848000,5,2,0,1
43,2,718936,647612,5,2,0,1
37,2,748156,739220,3,2,0,1
26,2,612036,793428,0,0,0,0
46,2,392328,783000,5,3,0,0
48,1,493252,576476,18,2,0,1
45,1,605040,728700,0,0,0,0
51,2,662188,935300,6,4,0,1
32,1,930028,1322000,3,2,0,1
32,1,545388,760464,0,0,0,0
32,1,789384,1041540,0,0,0,0
45,1,702108,815784,3,2,0,0
50,1,521652,716172,2,0,0,0
30,1,639636,781776,0,0,0,0
37,2,807364,764336,3,2,0,1
32,1,900472,1052108,3,2,0,1
34,2,588036,786000,2,0,0,0
30,1,632188,697940,8,6,0,1
30,1,972604,1501448,5,2,0,1
47,2,551388,787512,0,0,0,0
30,1,882028,1065212,5,4,0,1
39,2,639036,735660,12,2,0,0
26,1,586188,804552,2,0,0,0
26,2,359532,978984,0,0,0,0
36,1,835404,1132920,0,0,0,0
42,2,935164,969044,5,4,0,1
33,2,620728,721520,3,2,0,1
44,1,811108,760052,3,2,0,1
47,1,690708,856704,4,4,0,0
51,2,1107196,1100000,5,4,0,1
32,2,475128,831096,0,0,0,0
48,2,967804,1139528,3,2,0,1
42,2,653740,759320,3,2,0,1
54,2,922372,898316,3,2,0,1
49,2,454368,795576,0,0,0,0
32,2,556188,938880,0,0,0,0
48,1,576588,793992,0,0,0,0
44,2,690156,978528,7,3,0,0
31,1,771508,739832,5,2,0,1
41,2,300348,526560,0,0,0,0
52,2,819364,828800,7,4,0,1
49,2,786024,935352,0,0,0,0
45,2,649572,813492,2,0,0,0
38,2,835756,779408,3,2,0,1
34,2,588936,783000,0,0,0,0
44,2,748000,807500,3,2,0,1
48,2,764668,821948,7,5,0,1
37,1,725364,891600,0,0,0,0
35,2,576696,812376,0,0,0,0
32,1,450000,680664,0,0,0,0
40,2,922828,941468,5,4,0,1
29,1,556188,820428,4,3,0,0
41,2,902584,1027304,8,5,0,1
36,2,867804,1162320,0,0,0,0
42,1,625852,596900,10,5,0,1
46,1,648156,856632,8,7,0,0
31,1,745636,696776,3,2,0,1
34,1,708156,856224,0,0,0,0
46,1,709072,689900,3,2,0,1
30,1,884584,891296,3,2,0,1
45,2,544188,812736,14,5,0,0
37,1,798984,1021428,0,0,0,0
41,2,657108,800652,0,0,0,0
48,1,679200,794088,10,4,0,0
44,1,465808,415280,6,5,0,1
53,2,805108,741068,9,4,0,1
51,1,620728,573020,18,6,0,1
34,2,545388,804744,3,2,0,0
36,2,626388,760644,7,4,0,0
39,1,580188,789960,2,2,0,0
30,2,629736,1099152,0,0,0,0
36,2,745764,856320,2,2,0,0
31,1,685308,858000,7,0,0,0
28,2,544188,825456,0,0,0,0
53,1,754708,665372,7,5,0,1
26,1,618036,799164,0,0,0,0
47,2,820564,816776,3,2,0,1
42,2,757108,664292,5,2,0,1
27,2,1090968,1415496,0,0,0,0
36,2,842956,794000,3,2,0,1
50,2,754000,698000,3,2,0,1
45,1,649908,761952,4,4,0,0
28,2,463296,760860,5,2,0,0
40,2,754756,669800,3,2,0,1
47,2,577164,769404,0,0,0,0
41,2,819364,894800,3,2,0,1
47,1,702564,760764,8,3,0,0
50,2,642996,879600,4,3,0,0
55,2,638188,705728,5,4,0,1
33,1,758556,858012,0,0,0,0
48,2,874828,832040,6,5,0,1
39,2,617128,621056,3,2,0,1
39,1,740556,859188,9,2,0,0
34,1,605016,832560,0,0,0,0
27,1,560352,823764,2,2,0,0
40,2,645108,786000,3,0,0,0
47,2,510528,693684,3,0,0,0
48,1,502728,821808,3,3,0,0
35,1,909012,1299084,4,2,0,0
37,2,632436,826404,2,0,0,0
40,2,894028,991112,3,2,0,1
28,1,663108,799884,5,4,0,0
41,2,553980,743496,7,3,0,0
39,1,766156,767276,3,2,0,1
45,1,737364,894000,2,2,0,0
43,1,799108,722528,10,8,0,1
48,2,1249600,2001500,10,6,0,1
36,2,724936,674468,3,2,0,1
35,1,684108,782496,0,0,0,0
47,2,837964,849992,3,2,0,1
47,2,814584,1207368,0,0,0,0
48,2,503008,614240,7,2,0,1
38,2,472728,1293600,0,0,0,0
40,1,711108,869880,0,0,0,0
34,1,677740,617588,3,2,0,1
34,2,693108,834204,4,0,0,0
53,2,742588,763448,5,4,0,1
42,2,788028,917160,0,0,0,0
31,2,538716,771552,0,0,0,0
39,1,709636,628892,7,5,0,1
33,2,1257880,1793600,3,2,0,1
37,2,763108,742772,6,2,0,1
43,2,669108,874104,0,0,0,0
27,1,728556,882600,0,0,0,0
36,2,836164,741140,5,4,0,1
29,2,701364,938700,0,0,0,0
50,1,1019812,1183988,8,5,0,1
33,1,663108,900864,2,0,0,0
38,2,508920,776400,3,2,0,0
54,1,878584,833168,3,2,0,1
46,1,603636,956220,0,0,0,0
28,2,487128,942948,0,0,0,0
49,1,699108,806364,0,0,0,0
38,2,692188,695396,13,5,0,1
25,2,727032,884316,0,0,0,0
49,2,564348,924564,3,2,0,0
40,1,806028,1020888,5,4,0,0
39,2,639636,746256,8,3,0,0
43,2,700216,1070624,3,2,0,1
38,1,389808,673392,2,0,0,0
47,2,563128,722888,3,2,0,1
31,1,762736,712400,5,4,0,1
49,1,680188,704000,5,2,0,1
36,1,1017648,1358520,2,2,0,0
31,1,679200,1084092,2,2,0,0
49,1,697636,708464,7,4,0,1
48,1,603636,764424,2,2,0,0
49,1,853476,1170000,0,0,0,0
36,1,614136,742800,5,3,0,0
31,1,788008,719888,3,2,0,1
45,1,654708,753600,2,2,0,0
38,2,490728,1298148,3,3,0,0
45,2,699108,789312,5,3,0,0
32,1,585636,809400,0,0,0,0
35,1,544188,784416,10,2,0,0
42,1,694956,895908,11,4,0,0
44,1,725892,875916,0,0,0,0
33,2,1022368,1235408,3,2,0,1
25,1,694308,1024488,0,0,0,0
47,1,783708,975012,10,4,0,0
41,1,772584,880800,0,0,0,0
36,1,781108,765308,5,4,0,1
25,2,885012,1291200,0,0,0,0
40,2,799636,787172,6,5,0,1
43,2,890728,943400,5,2,0,1
41,2,556188,852540,8,3,0,0
36,1,626436,979980,0,0,0,0
33,1,872604,1049736,2,0,0,0
46,1,679908,781776,13,7,0,0
44,2,712164,893556,2,0,0,0
35,1,671508,806376,0,0,0,0
30,2,902584,904400,3,2,0,1
40,2,468888,767484,0,0,0,0
34,1,665868,835776,0,0,0,0
36,1,815028,979752,0,0,0,0
32,1,799108,1003868,3,2,0,1
50,2,536460,916068,3,3,0,0
37,1,570664,684320,3,2,0,1
49,2,829756,785756,3,2,0,1
32,2,609636,804408,0,0,0,0
28,1,904200,1034400,0,0,0,0
45,2,744388,692624,5,4,0,1
43,2,449268,790200,14,6,0,0
33,1,526728,631668,0,0,0,0
47,1,790584,960504,6,4,0,0
37,2,784156,867236,3,2,0,1
27,2,556188,825036,0,0,0,0
48,2,1074996,1949052,2,2,0,0
48,2,786828,900000,2,0,0,0
25,1,790584,947400,0,0,0,0
29,2,781584,970008,0,0,0,0
24,2,705108,866160,0,0,0,0
32,2,813364,849824,6,4,1,1
47,2,627076,788444,7,5,0,1
34,1,915948,1248204,4,4,0,0
46,2,645636,901152,3,2,0,0
39,2,799108,1052000,3,2,0,1
41,2,484728,757800,4,4,0,0
47,2,770556,924000,0,0,0,0
47,2,822364,768128,9,4,0,1
45,2,538188,837252,3,2,0,0
43,1,612936,736656,0,0,0,0
29,1,578988,779580,2,2,0,0
49,2,1250788,1891640,5,4,0,1
41,2,786808,718472,5,4,0,1
52,1,1032208,1021400,5,4,0,1
42,2,648036,869136,2,2,0,0
31,2,751108,798092,5,4,0,1
41,2,699108,988440,0,0,0,0
37,2,722556,876000,7,2,0,0
28,1,696036,857556,0,0,0,0
34,1,345564,1122948,6,2,0,0
24,1,600036,818520,0,0,0,0
26,1,413268,711420,0,0,0,0
34,2,656188,677456,3,2,0,1
30,2,849804,1129212,3,3,0,0
46,2,941284,1302596,3,2,0,1
27,1,549660,856344,0,0,0,0
43,2,651004,718952,16,9,0,1
28,1,675108,815280,3,3,0,0
44,2,603636,738000,0,0,0,0
36,1,961804,1076612,9,5,0,1
33,2,700936,656000,3,2,0,1
41,2,612936,932400,0,0,0,0
47,1,820584,928536,4,2,0,0
26,1,639636,811428,2,0,0,0
47,2,650548,790832,9,5,0,1
34,1,799108,789728,6,2,0,1
31,1,602436,772584,2,2,0,0
27,1,818028,984000,0,0,0,0
45,2,749356,725612,5,4,0,1
35,1,1044232,1220528,6,5,0,1
45,1,738564,881748,0,0,0,0
52,2,785908,741092,6,4,0,1
39,1,582696,744348,0,0,0,0
36,2,427452,812916,2,2,0,0
29,1,844656,1199400,0,0,0,0
37,1,404928,816624,0,0,0,0
44,2,661908,815772,2,2,0,0
41,2,736936,730040,5,2,0,1
33,1,1045552,1197800,9,5,0,1
32,2,546588,731040,2,0,0,0
47,2,520728,758520,15,5,0,0
30,2,693108,972000,2,2,0,0
28,2,685356,890580,0,0,0,0
28,2,615636,905412,0,0,0,0
37,2,818956,848264,3,2,0,1
27,1,638136,730800,0,0,0,0
33,2,839788,793676,8,4,0,1
43,2,478728,841560,2,0,0,0
46,2,332748,890400,2,0,0,0
46,2,856156,816836,7,4,0,1
48,2,948948,1141764,0,0,0,0
38,1,822556,730136,3,2,0,1
24,2,580188,737232,2,2,0,0
45,1,782028,924000,0,0,0,0
38,1,557940,753732,0,0,0,0
41,1,758956,668624,6,5,0,1
32,1,427668,563520,2,2,0,0
35,2,675108,761172,4,2,0,0
31,1,612636,815772,0,0,0,0
25,2,521148,857352,0,0,0,0
50,2,544188,806760,0,0,0,0
35,1,826564,844340,3,2,0,1
39,2,790584,902088,0,0,0,0
29,1,639636,819480,0,0,0,0
31,2,694200,801684,7,4,0,0
46,2,667356,800964,0,0,0,0
46,1,822556,755480,3,2,0,1
30,2,659508,844656,0,0,0,0
33,2,687108,824316,11,6,0,0
49,2,784156,780008,3,2,0,1
40,1,609336,905196,0,0,0,0
29,2,634692,810060,0,0,0,0
52,2,680800,569540,3,2,0,1
33,1,1096396,1244624,3,2,0,1
38,2,435108,661680,3,3,0,0
26,1,780828,957456,0,0,0,0
41,2,642936,749760,2,2,0,0
39,2,863764,852920,10,6,0,1
39,2,672156,821784,10,4,0,0
29,2,657108,817332,0,0,0,0
32,1,675108,821856,9,4,0,0
29,2,508728,1100988,3,2,0,0
40,2,488092,408680,11,5,0,1
27,1,451668,688788,3,2,0,0
36,1,662916,860268,2,0,0,0
36,2,1281868,1520000,6,5,0,1
32,2,864876,1289844,0,0,0,0
35,1,443268,850836,0,0,0,0
43,2,612936,982080,2,0,0,0
48,2,884208,1319196,2,0,0,0
45,2,690708,870000,15,13,1,0
36,1,967804,1191968,3,2,0,1
39,2,751636,798428,11,2,0,1
37,1,724552,754472,8,6,0,1
46,1,1135080,1368000,7,6,0,0
45,2,840364,800216,3,2,0,1
26,2,615636,858264,3,2,0,0
39,2,651388,717800,3,2,0,1
30,2,707364,953340,3,2,0,0
26,1,635256,808728,0,0,0,0
35,1,909012,1152000,2,2,0,0
43,1,513864,870432,3,0,1,0
31,1,1064632,1325864,5,4,0,1
49,2,665508,794712,2,0,0,0
41,2,475068,750768,7,6,0,0
38,2,888028,1184960,5,4,0,1
33,2,413268,733128,0,0,0,0
53,1,683140,721472,6,4,0,1
42,1,799108,795200,3,2,0,1
47,2,766584,975960,2,2,0,0
46,2,657864,784416,2,2,0,0
35,2,737556,894480,7,6,0,0
41,2,885988,979856,5,4,0,1
26,1,684156,877344,0,0,0,0
31,1,598452,907848,0,0,0,0
42,1,729736,727160,5,4,0,1
31,1,694308,942900,0,0,0,0
43,1,658956,815412,0,0,0,0
38,1,746556,851172,0,0,0,0
34,2,532312,747044,3,2,0,1
27,2,624936,877440,0,0,0,0
38,2,791884,760028,3,2,0,1
34,2,619836,964812,0,0,0,0
48,2,864964,1091384,3,2,0,1
38,2,706956,901320,2,0,0,0
35,2,783508,820952,5,2,0,1
28,1,894000,1369440,0,0,0,0
37,2,728556,829800,3,2,0,0
49,1,699108,820980,0,0,0,0
40,2,532728,872328,5,3,0,0
41,1,711108,1020000,3,3,0,0
34,1,878788,912872,3,2,0,1
39,1,834556,753860,3,2,0,1
41,2,608436,787344,2,0,0,0
32,1,787108,1129352,3,2,0,1
33,1,594000,881280,0,0,0,0
41,2,551668,684728,15,7,0,1
32,2,527028,732444,0,0,0,0
53,1,953476,1107692,5,4,0,1
49,2,760360,792800,3,2,0,1
43,2,677392,617600,3,2,0,1
47,2,508728,832128,0,0,0,0
46,2,576588,870600,0,0,0,0
34,2,669108,828156,0,0,0,0
30,1,659740,597080,3,2,0,1
43,2,699108,1003800,2,0,0,0
30,2,684156,1101156,0,0,0,0
47,1,708756,900636,7,4,0,0
36,1,626436,1001808,4,3,0,0
53,1,684988,731648,5,2,0,1
26,2,632436,813612,0,0,0,0
44,1,849364,911600,8,6,0,1
49,2,682956,855036,0,0,0,0
44,1,831364,842000,3,2,0,1
33,1,684156,884436,0,0,0,0
27,1,806028,1394088,7,3,0,0
30,1,386208,574800,2,0,0,0
39,2,556188,678000,2,0,0,0
42,1,743236,786800,9,4,0,1
46,1,627388,715268,3,2,0,1
45,2,627996,767364,0,0,0,0
31,1,578728,608672,3,2,0,1
42,1,953824,892400,5,4,0,1
50,1,796156,800732,5,4,0,1
39,1,513528,762648,5,5,0,0
39,2,611316,931200,11,8,0,0
51,1,790156,706280,3,2,0,1
50,2,703636,698132,6,5,0,1
45,1,723792,1083792,2,2,0,0
30,1,615636,874632,12,3,0,0
46,2,567268,566060,10,6,0,1
49,1,656556,797592,9,3,0,0
54,2,736936,734972,3,2,0,1
45,2,1174788,1790352,0,0,0,0
34,2,835476,1497600,0,0,0,0
50,2,784156,805904,11,6,0,1
38,2,1236520,1625780,3,2,0,1
31,1,651636,1113516,0,0,0,0
28,2,472728,939396,0,0,0,0
37,2,597636,784188,0,0,0,0
36,1,577200,709080,0,0,0,0
31,1,760156,736508,3,2,0,1
49,1,687108,905532,11,4,0,0
42,1,437268,837540,3,2,0,0
26,1,584376,754224,0,0,0,0
49,2,949804,1076000,3,2,0,1
40,1,643668,813780,0,0,0,0
52,2,858112,1149512,3,2,0,1
39,2,581436,806052,9,5,0,0
32,2,664236,929772,0,0,0,0
32,1,734556,932712,0,0,0,0
45,1,889476,1020000,3,2,0,0
42,1,529128,675600,5,4,0,0
47,1,1155612,1999812,0,0,0,0
38,1,845764,1125740,3,2,0,1
52,2,920284,959600,3,2,0,1
48,2,588036,782580,5,4,0,0
25,2,675108,814068,3,2,0,0
26,1,620436,783000,3,2,0,0
30,1,562188,758928,0,0,0,0
40,2,794028,965328,0,0,0,0
36,2,761364,996000,5,3,0,0
25,1,683508,821748,0,0,0,0
47,2,627636,826152,0,0,0,0
45,2,786292,725576,6,5,0,1
34,1,723516,999888,2,2,0,0
29,1,667188,959712,2,0,0,0
44,2,642156,944640,0,0,0,0
38,2,691156,634520,5,2,0,1
45,1,615636,711696,10,4,0,0
39,1,644536,770000,3,2,0,1
30,2,760156,765992,3,2,0,1
47,2,520728,724980,0,0,0,0
37,1,652396,658208,3,2,0,1
41,1,755556,924564,15,4,0,0
44,2,443268,803268,7,6,0,0
52,2,757108,722168,9,2,0,1
35,2,990292,1082804,6,5,0,1
31,2,672988,651668,3,2,0,1
46,2,806296,854852,14,5,0,1
39,2,787756,678236,5,4,0,1
50,1,603636,916800,0,0,0,0
26,1,639636,860616,0,0,0,0
50,2,543600,818748,2,2,0,0
40,2,474768,642156,7,4,0,0
29,1,848868,1080468,16,8,0,0
46,2,559980,1032912,0,0,0,0
30,1,612936,863556,0,0,0,0
